image,mask,id,type_1,type_2,is_legendary,is_mythical,generation,egg_group_0,egg_group_1
sprite/787_default_front_shiny.png,masks/787_default_front_default_mask.png,787,grass,fairy,True,False,generation-vii,no-eggs,
sprite/788_default_front_default.png,masks/788_default_front_default_mask.png,788,water,fairy,True,False,generation-vii,no-eggs,
sprite/788_default_front_shiny.png,masks/788_default_front_default_mask.png,788,water,fairy,True,False,generation-vii,no-eggs,
sprite/789_default_front_default.png,masks/789_default_front_default_mask.png,789,psychic,,True,False,generation-vii,no-eggs,
sprite/790_default_front_default.png,masks/790_default_front_default_mask.png,790,psychic,,True,False,generation-vii,no-eggs,
sprite/791_default_front_default.png,masks/791_default_front_default_mask.png,791,psychic,steel,True,False,generation-vii,no-eggs,
sprite/791_default_front_shiny.png,masks/791_default_front_default_mask.png,791,psychic,steel,True,False,generation-vii,no-eggs,
sprite/792_default_front_default.png,masks/792_default_front_default_mask.png,792,psychic,ghost,True,False,generation-vii,no-eggs,
sprite/792_default_front_shiny.png,masks/792_default_front_default_mask.png,792,psychic,ghost,True,False,generation-vii,no-eggs,
sprite/793_default_front_default.png,masks/793_default_front_default_mask.png,793,rock,poison,False,False,generation-vii,no-eggs,
sprite/793_default_front_shiny.png,masks/793_default_front_default_mask.png,793,rock,poison,False,False,generation-vii,no-eggs,
sprite/794_default_front_default.png,masks/794_default_front_default_mask.png,794,bug,fighting,False,False,generation-vii,no-eggs,
sprite/794_default_front_shiny.png,masks/794_default_front_default_mask.png,794,bug,fighting,False,False,generation-vii,no-eggs,
sprite/795_default_front_default.png,masks/795_default_front_default_mask.png,795,bug,fighting,False,False,generation-vii,no-eggs,
sprite/795_default_front_shiny.png,masks/795_default_front_default_mask.png,795,bug,fighting,False,False,generation-vii,no-eggs,
sprite/796_default_front_default.png,masks/796_default_front_default_mask.png,796,electric,,False,False,generation-vii,no-eggs,
sprite/797_default_front_default.png,masks/797_default_front_default_mask.png,797,steel,flying,False,False,generation-vii,no-eggs,
sprite/797_default_front_shiny.png,masks/797_default_front_default_mask.png,797,steel,flying,False,False,generation-vii,no-eggs,
sprite/798_default_front_default.png,masks/798_default_front_default_mask.png,798,grass,steel,False,False,generation-vii,no-eggs,
sprite/798_default_front_shiny.png,masks/798_default_front_default_mask.png,798,grass,steel,False,False,generation-vii,no-eggs,
sprite/799_default_front_default.png,masks/799_default_front_default_mask.png,799,dark,dragon,False,False,generation-vii,no-eggs,
sprite/799_default_front_shiny.png,masks/799_default_front_default_mask.png,799,dark,dragon,False,False,generation-vii,no-eggs,
sprite/800_default_front_default.png,masks/800_default_front_default_mask.png,800,psychic,,True,False,generation-vii,no-eggs,
sprite/800_default_front_shiny.png,masks/800_default_front_default_mask.png,800,psychic,,True,False,generation-vii,no-eggs,
sprite/801_default_front_default.png,masks/801_default_front_default_mask.png,801,steel,fairy,False,True,generation-vii,no-eggs,
sprite/801_default_front_shiny.png,masks/801_default_front_default_mask.png,801,steel,fairy,False,True,generation-vii,no-eggs,
sprite/802_default_front_default.png,masks/802_default_front_default_mask.png,802,fighting,ghost,False,True,generation-vii,no-eggs,
sprite/803_default_front_default.png,masks/803_default_front_default_mask.png,803,poison,,False,False,generation-vii,no-eggs,
sprite/803_default_front_shiny.png,masks/803_default_front_default_mask.png,803,poison,,False,False,generation-vii,no-eggs,
sprite/804_default_front_default.png,masks/804_default_front_default_mask.png,804,poison,dragon,False,False,generation-vii,no-eggs,
sprite/805_default_front_default.png,masks/805_default_front_default_mask.png,805,rock,steel,False,False,generation-vii,no-eggs,
sprite/805_default_front_shiny.png,masks/805_default_front_default_mask.png,805,rock,steel,False,False,generation-vii,no-eggs,
sprite/806_default_front_default.png,masks/806_default_front_default_mask.png,806,fire,ghost,False,False,generation-vii,no-eggs,
sprite/806_default_front_shiny.png,masks/806_default_front_default_mask.png,806,fire,ghost,False,False,generation-vii,no-eggs,
sprite/807_default_front_default.png,masks/807_default_front_default_mask.png,807,electric,,False,True,generation-vii,no-eggs,
sprite/807_default_front_shiny.png,masks/807_default_front_shiny_mask.png,807,electric,,False,True,generation-vii,no-eggs,
sprite/808_default_front_default.png,masks/808_default_front_default_mask.png,808,steel,,False,True,generation-vii,no-eggs,
sprite/808_default_front_shiny.png,masks/808_default_front_default_mask.png,808,steel,,False,True,generation-vii,no-eggs,
sprite/809_default_front_default.png,masks/809_default_front_default_mask.png,809,steel,,False,True,generation-vii,no-eggs,
sprite/810_default_front_default.png,masks/810_default_front_default_mask.png,810,grass,,False,False,generation-viii,ground,plant
sprite/810_default_front_shiny.png,masks/810_default_front_default_mask.png,810,grass,,False,False,generation-viii,ground,plant
sprite/811_default_front_default.png,masks/811_default_front_default_mask.png,811,grass,,False,False,generation-viii,ground,plant
sprite/811_default_front_shiny.png,masks/811_default_front_default_mask.png,811,grass,,False,False,generation-viii,ground,plant
sprite/812_default_front_default.png,masks/812_default_front_default_mask.png,812,grass,,False,False,generation-viii,ground,plant
sprite/812_default_front_shiny.png,masks/812_default_front_default_mask.png,812,grass,,False,False,generation-viii,ground,plant
sprite/813_default_front_default.png,masks/813_default_front_default_mask.png,813,fire,,False,False,generation-viii,ground,humanshape
sprite/813_default_front_shiny.png,masks/813_default_front_default_mask.png,813,fire,,False,False,generation-viii,ground,humanshape
sprite/814_default_front_default.png,masks/814_default_front_default_mask.png,814,fire,,False,False,generation-viii,ground,humanshape
sprite/814_default_front_shiny.png,masks/814_default_front_default_mask.png,814,fire,,False,False,generation-viii,ground,humanshape
sprite/815_default_front_default.png,masks/815_default_front_default_mask.png,815,fire,,False,False,generation-viii,ground,humanshape
sprite/815_default_front_shiny.png,masks/815_default_front_default_mask.png,815,fire,,False,False,generation-viii,ground,humanshape
sprite/816_default_front_default.png,masks/816_default_front_default_mask.png,816,water,,False,False,generation-viii,water1,ground
sprite/816_default_front_shiny.png,masks/816_default_front_default_mask.png,816,water,,False,False,generation-viii,water1,ground
sprite/817_default_front_default.png,masks/817_default_front_default_mask.png,817,water,,False,False,generation-viii,water1,ground
sprite/817_default_front_shiny.png,masks/817_default_front_default_mask.png,817,water,,False,False,generation-viii,water1,ground
sprite/818_default_front_default.png,masks/818_default_front_default_mask.png,818,water,,False,False,generation-viii,water1,ground
sprite/818_default_front_shiny.png,masks/818_default_front_default_mask.png,818,water,,False,False,generation-viii,water1,ground
sprite/819_default_front_default.png,masks/819_default_front_default_mask.png,819,normal,,False,False,generation-viii,ground,
sprite/819_default_front_shiny.png,masks/819_default_front_default_mask.png,819,normal,,False,False,generation-viii,ground,
sprite/820_default_front_default.png,masks/820_default_front_default_mask.png,820,normal,,False,False,generation-viii,ground,
sprite/820_default_front_shiny.png,masks/820_default_front_default_mask.png,820,normal,,False,False,generation-viii,ground,
sprite/821_default_front_default.png,masks/821_default_front_default_mask.png,821,flying,,False,False,generation-viii,flying,
sprite/821_default_front_shiny.png,masks/821_default_front_default_mask.png,821,flying,,False,False,generation-viii,flying,
sprite/822_default_front_default.png,masks/822_default_front_default_mask.png,822,flying,,False,False,generation-viii,flying,
sprite/822_default_front_shiny.png,masks/822_default_front_default_mask.png,822,flying,,False,False,generation-viii,flying,
sprite/823_default_front_default.png,masks/823_default_front_default_mask.png,823,flying,steel,False,False,generation-viii,flying,
sprite/823_default_front_shiny.png,masks/823_default_front_default_mask.png,823,flying,steel,False,False,generation-viii,flying,
sprite/824_default_front_default.png,masks/824_default_front_default_mask.png,824,bug,,False,False,generation-viii,bug,
sprite/825_default_front_default.png,masks/825_default_front_default_mask.png,825,bug,psychic,False,False,generation-viii,bug,
sprite/825_default_front_shiny.png,masks/825_default_front_default_mask.png,825,bug,psychic,False,False,generation-viii,bug,
sprite/826_default_front_default.png,masks/826_default_front_default_mask.png,826,bug,psychic,False,False,generation-viii,bug,
sprite/826_default_front_shiny.png,masks/826_default_front_default_mask.png,826,bug,psychic,False,False,generation-viii,bug,
sprite/827_default_front_default.png,masks/827_default_front_default_mask.png,827,dark,,False,False,generation-viii,ground,
sprite/827_default_front_shiny.png,masks/827_default_front_default_mask.png,827,dark,,False,False,generation-viii,ground,
sprite/828_default_front_default.png,masks/828_default_front_default_mask.png,828,dark,,False,False,generation-viii,ground,
sprite/828_default_front_shiny.png,masks/828_default_front_default_mask.png,828,dark,,False,False,generation-viii,ground,
sprite/829_default_front_default.png,masks/829_default_front_default_mask.png,829,grass,,False,False,generation-viii,plant,
sprite/829_default_front_shiny.png,masks/829_default_front_default_mask.png,829,grass,,False,False,generation-viii,plant,
sprite/830_default_front_default.png,masks/830_default_front_default_mask.png,830,grass,,False,False,generation-viii,plant,
sprite/830_default_front_shiny.png,masks/830_default_front_default_mask.png,830,grass,,False,False,generation-viii,plant,
sprite/831_default_front_default.png,masks/831_default_front_default_mask.png,831,normal,,False,False,generation-viii,ground,
sprite/831_default_front_shiny.png,masks/831_default_front_default_mask.png,831,normal,,False,False,generation-viii,ground,
sprite/832_default_front_default.png,masks/832_default_front_default_mask.png,832,normal,,False,False,generation-viii,ground,
sprite/832_default_front_shiny.png,masks/832_default_front_default_mask.png,832,normal,,False,False,generation-viii,ground,
sprite/833_default_front_default.png,masks/833_default_front_default_mask.png,833,water,,False,False,generation-viii,monster,water1
sprite/834_default_front_default.png,masks/834_default_front_default_mask.png,834,water,rock,False,False,generation-viii,monster,water1
sprite/834_default_front_shiny.png,masks/834_default_front_default_mask.png,834,water,rock,False,False,generation-viii,monster,water1
sprite/835_default_front_default.png,masks/835_default_front_default_mask.png,835,electric,,False,False,generation-viii,ground,
sprite/835_default_front_shiny.png,masks/835_default_front_default_mask.png,835,electric,,False,False,generation-viii,ground,
sprite/836_default_front_default.png,masks/836_default_front_default_mask.png,836,electric,,False,False,generation-viii,ground,
sprite/837_default_front_default.png,masks/837_default_front_default_mask.png,837,rock,,False,False,generation-viii,mineral,
sprite/837_default_front_shiny.png,masks/837_default_front_default_mask.png,837,rock,,False,False,generation-viii,mineral,
sprite/838_default_front_default.png,masks/838_default_front_default_mask.png,838,rock,fire,False,False,generation-viii,mineral,
sprite/838_default_front_shiny.png,masks/838_default_front_default_mask.png,838,rock,fire,False,False,generation-viii,mineral,
sprite/839_default_front_default.png,masks/839_default_front_default_mask.png,839,rock,fire,False,False,generation-viii,mineral,
sprite/840_default_front_default.png,masks/840_default_front_default_mask.png,840,grass,dragon,False,False,generation-viii,plant,dragon
sprite/840_default_front_shiny.png,masks/840_default_front_default_mask.png,840,grass,dragon,False,False,generation-viii,plant,dragon
sprite/841_default_front_default.png,masks/841_default_front_default_mask.png,841,grass,dragon,False,False,generation-viii,plant,dragon
sprite/841_default_front_shiny.png,masks/841_default_front_default_mask.png,841,grass,dragon,False,False,generation-viii,plant,dragon
sprite/842_default_front_default.png,masks/842_default_front_default_mask.png,842,grass,dragon,False,False,generation-viii,plant,dragon
sprite/842_default_front_shiny.png,masks/842_default_front_default_mask.png,842,grass,dragon,False,False,generation-viii,plant,dragon
sprite/843_default_front_default.png,masks/843_default_front_default_mask.png,843,ground,,False,False,generation-viii,ground,dragon
sprite/843_default_front_shiny.png,masks/843_default_front_default_mask.png,843,ground,,False,False,generation-viii,ground,dragon
sprite/844_default_front_default.png,masks/844_default_front_default_mask.png,844,ground,,False,False,generation-viii,ground,dragon
sprite/844_default_front_shiny.png,masks/844_default_front_default_mask.png,844,ground,,False,False,generation-viii,ground,dragon
sprite/845_default_front_default.png,masks/845_default_front_default_mask.png,845,flying,water,False,False,generation-viii,water1,flying
sprite/845_default_front_shiny.png,masks/845_default_front_default_mask.png,845,flying,water,False,False,generation-viii,water1,flying
sprite/846_default_front_default.png,masks/846_default_front_default_mask.png,846,water,,False,False,generation-viii,water2,
sprite/846_default_front_shiny.png,masks/846_default_front_default_mask.png,846,water,,False,False,generation-viii,water2,
sprite/847_default_front_default.png,masks/847_default_front_default_mask.png,847,water,,False,False,generation-viii,water2,
sprite/847_default_front_shiny.png,masks/847_default_front_default_mask.png,847,water,,False,False,generation-viii,water2,
sprite/848_default_front_default.png,masks/848_default_front_default_mask.png,848,electric,poison,False,False,generation-viii,no-eggs,
sprite/849_default_front_default.png,masks/849_default_front_default_mask.png,849,electric,poison,False,False,generation-viii,humanshape,
sprite/850_default_front_default.png,masks/850_default_front_default_mask.png,850,fire,bug,False,False,generation-viii,bug,
sprite/851_default_front_default.png,masks/851_default_front_default_mask.png,851,fire,bug,False,False,generation-viii,bug,
sprite/852_default_front_default.png,masks/852_default_front_default_mask.png,852,fighting,,False,False,generation-viii,water1,humanshape
sprite/852_default_front_shiny.png,masks/852_default_front_default_mask.png,852,fighting,,False,False,generation-viii,water1,humanshape
sprite/853_default_front_default.png,masks/853_default_front_default_mask.png,853,fighting,,False,False,generation-viii,water1,humanshape
sprite/853_default_front_shiny.png,masks/853_default_front_default_mask.png,853,fighting,,False,False,generation-viii,water1,humanshape
sprite/854_default_front_default.png,masks/854_default_front_default_mask.png,854,ghost,,False,False,generation-viii,mineral,indeterminate
sprite/854_default_front_shiny.png,masks/854_default_front_default_mask.png,854,ghost,,False,False,generation-viii,mineral,indeterminate
sprite/855_default_front_default.png,masks/855_default_front_default_mask.png,855,ghost,,False,False,generation-viii,mineral,indeterminate
sprite/855_default_front_shiny.png,masks/855_default_front_default_mask.png,855,ghost,,False,False,generation-viii,mineral,indeterminate
sprite/856_default_front_default.png,masks/856_default_front_default_mask.png,856,psychic,,False,False,generation-viii,fairy,
sprite/856_default_front_shiny.png,masks/856_default_front_default_mask.png,856,psychic,,False,False,generation-viii,fairy,
sprite/857_default_front_default.png,masks/857_default_front_default_mask.png,857,psychic,,False,False,generation-viii,fairy,
sprite/857_default_front_shiny.png,masks/857_default_front_default_mask.png,857,psychic,,False,False,generation-viii,fairy,
sprite/858_default_front_default.png,masks/858_default_front_default_mask.png,858,psychic,fairy,False,False,generation-viii,fairy,
sprite/858_default_front_shiny.png,masks/858_default_front_default_mask.png,858,psychic,fairy,False,False,generation-viii,fairy,
sprite/859_default_front_default.png,masks/859_default_front_default_mask.png,859,dark,fairy,False,False,generation-viii,fairy,humanshape
sprite/859_default_front_shiny.png,masks/859_default_front_default_mask.png,859,dark,fairy,False,False,generation-viii,fairy,humanshape
sprite/860_default_front_default.png,masks/860_default_front_default_mask.png,860,dark,fairy,False,False,generation-viii,fairy,humanshape
sprite/860_default_front_shiny.png,masks/860_default_front_default_mask.png,860,dark,fairy,False,False,generation-viii,fairy,humanshape
sprite/861_default_front_default.png,masks/861_default_front_default_mask.png,861,dark,fairy,False,False,generation-viii,fairy,humanshape
sprite/861_default_front_shiny.png,masks/861_default_front_default_mask.png,861,dark,fairy,False,False,generation-viii,fairy,humanshape
sprite/862_default_front_default.png,masks/862_default_front_default_mask.png,862,dark,normal,False,False,generation-viii,ground,
sprite/862_default_front_shiny.png,masks/862_default_front_default_mask.png,862,dark,normal,False,False,generation-viii,ground,
sprite/863_default_front_default.png,masks/863_default_front_default_mask.png,863,steel,,False,False,generation-viii,ground,
sprite/863_default_front_shiny.png,masks/863_default_front_default_mask.png,863,steel,,False,False,generation-viii,ground,
sprite/864_default_front_default.png,masks/864_default_front_default_mask.png,864,ghost,,False,False,generation-viii,water1,water3
sprite/864_default_front_shiny.png,masks/864_default_front_default_mask.png,864,ghost,,False,False,generation-viii,water1,water3
sprite/865_default_front_default.png,masks/865_default_front_default_mask.png,865,fighting,,False,False,generation-viii,flying,ground
sprite/865_default_front_shiny.png,masks/865_default_front_default_mask.png,865,fighting,,False,False,generation-viii,flying,ground
sprite/866_default_front_default.png,masks/866_default_front_default_mask.png,866,ice,psychic,False,False,generation-viii,humanshape,
sprite/867_default_front_default.png,masks/867_default_front_default_mask.png,867,ground,ghost,False,False,generation-viii,mineral,indeterminate
sprite/868_default_front_default.png,masks/868_default_front_default_mask.png,868,fairy,,False,False,generation-viii,fairy,indeterminate
sprite/868_default_front_shiny.png,masks/868_default_front_default_mask.png,868,fairy,,False,False,generation-viii,fairy,indeterminate
sprite/869_default_front_default.png,masks/869_default_front_default_mask.png,869,fairy,,False,False,generation-viii,fairy,indeterminate
sprite/869_default_front_shiny.png,masks/869_default_front_default_mask.png,869,fairy,,False,False,generation-viii,fairy,indeterminate
sprite/870_default_front_default.png,masks/870_default_front_default_mask.png,870,fighting,,False,False,generation-viii,fairy,mineral
sprite/870_default_front_shiny.png,masks/870_default_front_default_mask.png,870,fighting,,False,False,generation-viii,fairy,mineral
sprite/871_default_front_default.png,masks/871_default_front_default_mask.png,871,electric,,False,False,generation-viii,water1,indeterminate
sprite/871_default_front_shiny.png,masks/871_default_front_default_mask.png,871,electric,,False,False,generation-viii,water1,indeterminate
sprite/872_default_front_default.png,masks/872_default_front_default_mask.png,872,ice,bug,False,False,generation-viii,bug,
sprite/872_default_front_shiny.png,masks/872_default_front_default_mask.png,872,ice,bug,False,False,generation-viii,bug,
sprite/873_default_front_default.png,masks/873_default_front_default_mask.png,873,ice,bug,False,False,generation-viii,bug,
sprite/874_default_front_default.png,masks/874_default_front_default_mask.png,874,rock,,False,False,generation-viii,mineral,
sprite/874_default_front_shiny.png,masks/874_default_front_default_mask.png,874,rock,,False,False,generation-viii,mineral,
sprite/875_default_front_default.png,masks/875_default_front_default_mask.png,875,ice,,False,False,generation-viii,water1,ground
sprite/875_default_front_shiny.png,masks/875_default_front_default_mask.png,875,ice,,False,False,generation-viii,water1,ground
sprite/876_default_front_default.png,masks/876_default_front_default_mask.png,876,psychic,normal,False,False,generation-viii,fairy,
sprite/876_default_front_shiny.png,masks/876_default_front_default_mask.png,876,psychic,normal,False,False,generation-viii,fairy,
sprite/876_default_front_female.png,masks/876_default_front_female_mask.png,876,psychic,normal,False,False,generation-viii,fairy,
sprite/876_default_front_shiny_female.png,masks/876_default_front_female_mask.png,876,psychic,normal,False,False,generation-viii,fairy,
sprite/877_default_front_default.png,masks/877_default_front_default_mask.png,877,electric,dark,False,False,generation-viii,ground,fairy
sprite/877_default_front_shiny.png,masks/877_default_front_default_mask.png,877,electric,dark,False,False,generation-viii,ground,fairy
sprite/878_default_front_default.png,masks/878_default_front_default_mask.png,878,steel,,False,False,generation-viii,ground,mineral
sprite/878_default_front_shiny.png,masks/878_default_front_default_mask.png,878,steel,,False,False,generation-viii,ground,mineral
sprite/879_default_front_default.png,masks/879_default_front_default_mask.png,879,steel,,False,False,generation-viii,ground,mineral
sprite/879_default_front_shiny.png,masks/879_default_front_default_mask.png,879,steel,,False,False,generation-viii,ground,mineral
sprite/880_default_front_default.png,masks/880_default_front_default_mask.png,880,electric,dragon,False,False,generation-viii,no-eggs,
sprite/880_default_front_shiny.png,masks/880_default_front_default_mask.png,880,electric,dragon,False,False,generation-viii,no-eggs,
sprite/881_default_front_default.png,masks/881_default_front_default_mask.png,881,electric,ice,False,False,generation-viii,no-eggs,
sprite/881_default_front_shiny.png,masks/881_default_front_default_mask.png,881,electric,ice,False,False,generation-viii,no-eggs,
sprite/882_default_front_default.png,masks/882_default_front_default_mask.png,882,water,dragon,False,False,generation-viii,no-eggs,
sprite/882_default_front_shiny.png,masks/882_default_front_default_mask.png,882,water,dragon,False,False,generation-viii,no-eggs,
sprite/883_default_front_default.png,masks/883_default_front_default_mask.png,883,water,ice,False,False,generation-viii,no-eggs,
sprite/883_default_front_shiny.png,masks/883_default_front_default_mask.png,883,water,ice,False,False,generation-viii,no-eggs,
sprite/884_default_front_default.png,masks/884_default_front_default_mask.png,884,steel,dragon,False,False,generation-viii,mineral,dragon
sprite/884_default_front_shiny.png,masks/884_default_front_default_mask.png,884,steel,dragon,False,False,generation-viii,mineral,dragon
sprite/885_default_front_default.png,masks/885_default_front_default_mask.png,885,dragon,ghost,False,False,generation-viii,indeterminate,dragon
sprite/885_default_front_shiny.png,masks/885_default_front_default_mask.png,885,dragon,ghost,False,False,generation-viii,indeterminate,dragon
sprite/886_default_front_default.png,masks/886_default_front_default_mask.png,886,dragon,ghost,False,False,generation-viii,indeterminate,dragon
sprite/886_default_front_shiny.png,masks/886_default_front_default_mask.png,886,dragon,ghost,False,False,generation-viii,indeterminate,dragon
sprite/887_default_front_default.png,masks/887_default_front_default_mask.png,887,dragon,ghost,False,False,generation-viii,indeterminate,dragon
sprite/887_default_front_shiny.png,masks/887_default_front_default_mask.png,887,dragon,ghost,False,False,generation-viii,indeterminate,dragon
sprite/888_default_front_default.png,masks/888_default_front_default_mask.png,888,fairy,,True,False,generation-viii,no-eggs,
sprite/889_default_front_default.png,masks/889_default_front_default_mask.png,889,fighting,,True,False,generation-viii,no-eggs,
sprite/889_default_front_shiny.png,masks/889_default_front_default_mask.png,889,fighting,,True,False,generation-viii,no-eggs,
sprite/890_default_front_default.png,masks/890_default_front_default_mask.png,890,poison,dragon,True,False,generation-viii,no-eggs,
sprite/891_default_front_default.png,masks/891_default_front_default_mask.png,891,fighting,,True,False,generation-viii,no-eggs,
sprite/891_default_front_shiny.png,masks/891_default_front_default_mask.png,891,fighting,,True,False,generation-viii,no-eggs,
sprite/892_default_front_default.png,masks/892_default_front_default_mask.png,892,fighting,dark,True,False,generation-viii,no-eggs,
sprite/892_default_front_shiny.png,masks/892_default_front_default_mask.png,892,fighting,dark,True,False,generation-viii,no-eggs,
sprite/893_default_front_default.png,masks/893_default_front_default_mask.png,893,dark,grass,False,True,generation-viii,no-eggs,
sprite/894_default_front_default.png,masks/894_default_front_default_mask.png,894,electric,,True,False,generation-viii,no-eggs,
sprite/894_default_front_shiny.png,masks/894_default_front_default_mask.png,894,electric,,True,False,generation-viii,no-eggs,
sprite/895_default_front_default.png,masks/895_default_front_default_mask.png,895,dragon,,True,False,generation-viii,no-eggs,
sprite/896_default_front_default.png,masks/896_default_front_default_mask.png,896,ice,,True,False,generation-viii,no-eggs,
sprite/896_default_front_shiny.png,masks/896_default_front_default_mask.png,896,ice,,True,False,generation-viii,no-eggs,
sprite/897_default_front_default.png,masks/897_default_front_default_mask.png,897,ghost,,True,False,generation-viii,no-eggs,
sprite/897_default_front_shiny.png,masks/897_default_front_default_mask.png,897,ghost,,True,False,generation-viii,no-eggs,
sprite/898_default_front_default.png,masks/898_default_front_default_mask.png,898,psychic,grass,True,False,generation-viii,no-eggs,
sprite/899_default_front_default.png,masks/899_default_front_default_mask.png,899,normal,psychic,False,False,generation-viii,ground,
sprite/899_default_front_shiny.png,masks/899_default_front_default_mask.png,899,normal,psychic,False,False,generation-viii,ground,
sprite/900_default_front_default.png,masks/900_default_front_default_mask.png,900,bug,rock,False,False,generation-viii,bug,
sprite/900_default_front_shiny.png,masks/900_default_front_default_mask.png,900,bug,rock,False,False,generation-viii,bug,
sprite/901_default_front_default.png,masks/901_default_front_default_mask.png,901,ground,normal,False,False,generation-viii,ground,
sprite/901_default_front_shiny.png,masks/901_default_front_default_mask.png,901,ground,normal,False,False,generation-viii,ground,
sprite/902_default_front_default.png,masks/902_default_front_default_mask.png,902,water,ghost,False,False,generation-viii,water2,
sprite/902_default_front_shiny.png,masks/902_default_front_default_mask.png,902,water,ghost,False,False,generation-viii,water2,
sprite/903_default_front_default.png,masks/903_default_front_default_mask.png,903,fighting,poison,False,False,generation-viii,ground,
sprite/903_default_front_shiny.png,masks/903_default_front_default_mask.png,903,fighting,poison,False,False,generation-viii,ground,
sprite/904_default_front_default.png,masks/904_default_front_default_mask.png,904,dark,poison,False,False,generation-viii,water2,
sprite/904_default_front_shiny.png,masks/904_default_front_default_mask.png,904,dark,poison,False,False,generation-viii,water2,
sprite/905_default_front_default.png,masks/905_default_front_default_mask.png,905,fairy,flying,True,False,generation-viii,no-eggs,
sprite/906_default_front_default.png,masks/906_default_front_default_mask.png,906,grass,,False,False,generation-ix,,
sprite/907_default_front_default.png,masks/907_default_front_default_mask.png,907,grass,,False,False,generation-ix,,
sprite/908_default_front_default.png,masks/908_default_front_default_mask.png,908,grass,dark,False,False,generation-ix,,
sprite/909_default_front_default.png,masks/909_default_front_default_mask.png,909,fire,,False,False,generation-ix,,
sprite/910_default_front_default.png,masks/910_default_front_default_mask.png,910,fire,,False,False,generation-ix,,
sprite/911_default_front_default.png,masks/911_default_front_default_mask.png,911,fire,ghost,False,False,generation-ix,,
sprite/912_default_front_default.png,masks/912_default_front_default_mask.png,912,water,,False,False,generation-ix,,
sprite/913_default_front_default.png,masks/913_default_front_default_mask.png,913,water,,False,False,generation-ix,,
sprite/914_default_front_default.png,masks/914_default_front_default_mask.png,914,water,fighting,False,False,generation-ix,,
sprite/915_default_front_default.png,masks/915_default_front_default_mask.png,915,normal,,False,False,generation-ix,,
sprite/916_default_front_default.png,masks/916_default_front_default_mask.png,916,normal,,False,False,generation-ix,,
sprite/916_default_front_female.png,masks/916_default_front_female_mask.png,916,normal,,False,False,generation-ix,,
sprite/917_default_front_default.png,masks/917_default_front_default_mask.png,917,bug,,False,False,generation-ix,,
sprite/918_default_front_default.png,masks/918_default_front_default_mask.png,918,bug,,False,False,generation-ix,,
sprite/919_default_front_default.png,masks/919_default_front_default_mask.png,919,bug,,False,False,generation-ix,,
sprite/920_default_front_default.png,masks/920_default_front_default_mask.png,920,bug,dark,False,False,generation-ix,,
sprite/921_default_front_default.png,masks/921_default_front_default_mask.png,921,electric,,False,False,generation-ix,,
sprite/922_default_front_default.png,masks/922_default_front_default_mask.png,922,electric,fighting,False,False,generation-ix,,
sprite/923_default_front_default.png,masks/923_default_front_default_mask.png,923,electric,fighting,False,False,generation-ix,,
sprite/924_default_front_default.png,masks/924_default_front_default_mask.png,924,normal,,False,False,generation-ix,,
sprite/925_default_front_default.png,masks/925_default_front_default_mask.png,925,normal,,False,False,generation-ix,,
sprite/926_default_front_default.png,masks/926_default_front_default_mask.png,926,fairy,,False,False,generation-ix,,
sprite/927_default_front_default.png,masks/927_default_front_default_mask.png,927,fairy,,False,False,generation-ix,,
sprite/928_default_front_default.png,masks/928_default_front_default_mask.png,928,grass,normal,False,False,generation-ix,,
sprite/929_default_front_default.png,masks/929_default_front_default_mask.png,929,grass,normal,False,False,generation-ix,,
sprite/930_default_front_default.png,masks/930_default_front_default_mask.png,930,grass,normal,False,False,generation-ix,,
sprite/931_default_front_default.png,masks/931_default_front_default_mask.png,931,normal,flying,False,False,generation-ix,,
sprite/932_default_front_default.png,masks/932_default_front_default_mask.png,932,rock,,False,False,generation-ix,,
sprite/933_default_front_default.png,masks/933_default_front_default_mask.png,933,rock,,False,False,generation-ix,,
sprite/934_default_front_default.png,masks/934_default_front_default_mask.png,934,rock,,False,False,generation-ix,,
sprite/935_default_front_default.png,masks/935_default_front_default_mask.png,935,fire,,False,False,generation-ix,,
sprite/936_default_front_default.png,masks/936_default_front_default_mask.png,936,fire,psychic,False,False,generation-ix,,
sprite/937_default_front_default.png,masks/937_default_front_default_mask.png,937,fire,ghost,False,False,generation-ix,,
sprite/938_default_front_default.png,masks/938_default_front_default_mask.png,938,electric,,False,False,generation-ix,,
sprite/939_default_front_default.png,masks/939_default_front_default_mask.png,939,electric,,False,False,generation-ix,,
sprite/940_default_front_default.png,masks/940_default_front_default_mask.png,940,electric,flying,False,False,generation-ix,,
sprite/941_default_front_default.png,masks/941_default_front_default_mask.png,941,electric,flying,False,False,generation-ix,,
sprite/942_default_front_default.png,masks/942_default_front_default_mask.png,942,dark,,False,False,generation-ix,,
sprite/943_default_front_default.png,masks/943_default_front_default_mask.png,943,dark,,False,False,generation-ix,,
sprite/944_default_front_default.png,masks/944_default_front_default_mask.png,944,poison,normal,False,False,generation-ix,,
sprite/945_default_front_default.png,masks/945_default_front_default_mask.png,945,poison,normal,False,False,generation-ix,,
sprite/946_default_front_default.png,masks/946_default_front_default_mask.png,946,grass,ghost,False,False,generation-ix,,
sprite/947_default_front_default.png,masks/947_default_front_default_mask.png,947,grass,ghost,False,False,generation-ix,,
sprite/948_default_front_default.png,masks/948_default_front_default_mask.png,948,ground,grass,False,False,generation-ix,,
